rating;review
2;mohon maaf ini kenapa saat login harus menambahkan nomor tlfn lagi, pdhl kode negara nya gk ada, nomor saya sebelumnya sudah terdaftar dan sudah berada di SIM 1 di perangkat, tapi ttp harus menambahkan nomor tlpn mohon solusinya min
2;males bikin rekeningnya harus vc dulu
2;fitur tranfer valasnya di hapus saja jelek banget sistemnya transaksi sudah satu minggu uang belum diterima hubungi cs jawabannya semua sama gampang bnget omongnya suruh bikin laporan suruh bayar lagi bikin emosi aja
2;setelah update terakhir tidak bisa scan Qris, saya kesulitan untuk melakukan pembayaran menggunakan Qris, mohon segera diperbaiki
2;knpah bca ida tidak yah knpah
2;akhir akhir ini buat tf selalu gagal terus
2;maaf saya mau bertanya kenapa ngk muncul nomor id nya ya padahal saya udah daftar dri awal
2;mengapa saat akan login ulang di suruh tambah kan no hp sedangkan kode (+62) Indonesia tidak ada dalam pilihan kode negara
2;ini aplikasi gimana sih kok daftar rekening giliran verifikasi wajah keluar mulu
2;knapa pas login tiba2 g bisa pake sidik jari ya? padal kmarin lancar
2;fiturnya udah bagus. bisa lihat mutasi juga beberapa bulan ke belakang.tapi kenapa KLO di buat scan qris/transfer/virtual account sering banget gangguan nya. tolong di perbaiki donk.
2;susah log in beda sama bca mobile
2;"kenapa tiba tiba ga bisa di buka aplikasinya,dan keluar langsung setiap mau buka, bikin pusing ini aplikasi bentar"" update lagi,skrng malah ga bisa di buka"
2;verifikasi data kadang macet gak bisa dilakukan
2;update teroooosss..sinyal bagus kok suka lemot bukannya makin lancar
2;saya bingung ini pemotongan admin berapa kali sebulan ya?? blm lama kena potongan ini potongan admin lg.
2;keluar sendiri, pas login diblokir
2;sering gangguan kalo ga di refresh
2;woi BCA yang bner Napa pending trs tiap hari gabisa transaksi
2;Agak ribet kalau mau login harus pake ID gitu, seharusnya bisa pakai email/nomor kartu ATM biar mudah. lalu password nya, tolong dong kasih peringatan dalam tulisan di bawah tabel isi passwordnya kalau ada paduan huruf besar nya. Gara-gara gak inget kalau harus pakai huruf besar jadi ke blokir dan ini bikin makin ribet lagi karena harus ke BCA center atau halo BCA, gak bisa buka blokir instant pakai data diri gitu dan bikin buang waktu.
2;Selama gw pake bank ini banyak kejadian yang gak pernah gw alamin di bank lain ! Macam tarik tunai gak keluar duitnya , Kartu tertelan , dll haduh buat nugas aja cust nya
2;ada yang lucu, niat bikin rekening mau nabung. tapi duit malah berkurang. apa lagi kalo lagi minus. bisa di kuras sampai nol
2;Enakan Mbanking yang lama yang baru lemot sering gangguan
2;apalah transferan pending mulu udah seminggu saldo ga nambah bikin ga tenang👎
2;ni kode negara Indonesia gak ada kah ?
2;Masih Enakan pake aplikasih brimo si😍😍😍😍
2;parahh
2;baru beli redmi pad 2 mau login mybca gak bisa keluar sendiri saat mau verifikasi wajah gimana ini bca tolong dong
2;my bca saat ini apakah sedang ada kendala?ni dari tadi sya mau masuk ke my bca selalau ada keterangan sdang ada kendala
2;sering ngelag kalo mau scan qr, lemot bikin lama mending app yg lama deh
2;maksa bgt buat update, keselllll knp verifikasi nya susah bgt, gue yg kacamataan ini ampe ngabisin 20k buat kode otp lanjut verifikasi karna gagal mulu karna ga keliatan intruksinya, kenapa tulisannya kecil bgttt 👎👎👎
2;knpa akhir akhir ini suka terjadi kesalahan sih gjls.
2;perbaiki sinyalnya jaringan dah bagus tapi terjadi kesalahan terus
2;"saya dri dlu pecinta bca , tumben skrng saya kurim uang dri dana ke bca ga masuk"" uangnya ,saya liat di mbkingnya udh ebenr saya tf nya tpi tetep saldo kosong , saya santai nunggu paling masih eror gtu , trus saya tunggu itu ini kerjadiannya kemarin pas saya di indomaret , jdi saya tungvu lh ampek skrng ga jga masuk"" saldonya😏 tolong untuk pihak bca di perbagus lgi ya"
2;tolong developer nya perbaiki fitur verifikasi wajah nya. soalnya setiap kali verifikasi wajah selalu gagal padahal sudah di tempat yg cukup cahaya dan tidak menggunakan aksesoris dll dan harus hubungin halo bca ny . ga cuma sekali loh SETIAP KALI .
2;setelah di update ke versi paling baru kenapa tiba2 ga bisa log in menggunakan wifi ya? pengaturan datanya sudah pakai wifi dan paket data. jadi sekarang hanya bisa log in pakai paket data saja
2;bagus .. sayang tidak bisa pakai rek yang sdh ada . buka baru terpotong juga biaya adminnya . nambah rugi #tutup
2;jaringan lancar, Kouta juga banyak, kenapa pas mau TF selalu disconnect yahhh,, padahal jaringan lancar, bisa kalau data+wifii, benerin lahh
2;gak bisa di download
2;mau tanya ..srat mndaftrnya online nya harus pake KTP asli ..dan dagangan kita di fto ..mohon tolong di jawab🙏
2;masa ga ada kode otp terus aneh
2;aplikasi ngebug, lupa id bca dan password nya, pake fitur reset ato forget malah motongin pulsa terus, tapi malah ga ke solve, failure Mulu gimana si
2;"tolong dong kok akhir akhir ini setiap mau buka apk nya selalu loading terus, pdhal jaringan bagus internet jga saya bnyak tapi kok begtu ya setiap mau masuk ke mybca nua pasti loading nya masya Allah banget. secepat nya di perbaiki ya bukan hanya sekedar ""segera"" aja, orang jadi nya susah mau transaksi pake mybca kalo masih begtu aja."
2;Percuma meskipun point gebyar bca banyak sampai ratusan . tetap saja ga dapat hadiah
2;setiap mau transfer selalu loading lama, padahal sinyal bagus
2;kenapa setiap ad transaksi saldo masuk selalu terpotong terus udah beberapa kali. tanggal 9 /03/2026 transferan 1.440.000 yg masuk ke rekening saya cuma 1.390.000. tanggal 10/03/2026 terasfer 1.500.000 yang masuk cuma 1.478.000 aneh sekali ini .
2;"ini kenapa ya padahal sudah update tp kok saat mau reset password kode akses gk bisa"", saat mau masukkan pin sbg salah satu langkah kok kembali mulu... knapa ini?"
2;aq juga punya yg lain menurut dibanding seabank dan brimo, ini lebih ribet, lebih gampang pake brimo dan seabank
2;Disuruh masukin no hp... Tp ga ada kode negara indonesia +62 nya... Gimana tuh... 😅😅😅
2;ini kenapa ya kok akhir akhir ini susah buat tf sama virtual akun lewat my bca. padahal gaada pembaruan. dulu2 ya ga kaya gini loh
2;aplikasi ribet minta perbarui terus ketika login juga minta di msukan no hp dan kode negara tetapa kode negara Indonesia tidak ada
2;stresss update mulu, mana ganggu lagi tiap mau masuk ada notif update. tiap Minggu update... kalo Masi develop ga usah di publis deh locallhost aja uda
2;verifikasi muka gagal terus, untungnya diarahin vc sama csnya
2;hanya bisa download mutasi rekening bulan lalu, tidak bisa download untuk mutasi rekening bulan berjalan. Tidak ada detail transaksi jam.. coba cek apk bank bumn warna biru.. ayolah bca tunjukan kualitas mu sebagai bank terbaik
2;sukses membayar pajak tapi mau download bukto setor pajak otomatis paksa keluar.
2;CS NYA GAK SOPANN
2;habis update malah g bisa ini gimana boss
2;sering nge bug hampir tiap hari hafus mulai ulang padahal chache sudah di bersihkan tetap bug koneksk intefneg stabil ntah tapu tiap kelar di mulai ulang bug hilang aneh....
2;apk gak jelas, tiap dibutuhin gabisa dipake, ngebug apk apa ini
2;respon lambat costumer service nya cuke jutek
2;kenapa setelah login langsung bug dan bisa keluar sendiri mohon untuk solusunya
2;ini knpa saya pas mau upload foto diri ngga bisa kebuka ya dr kmren maren aduh bingung
2;setelah diupdate malah lemot banyak bug .
2;"Dikit"" update terus, mengganggu sekali. baru 2 hari di update skrg minta di update lagi."
2;habis di apdet kok malah jadi lemot gini sih
2;knp kalo tf di jam 1 mlm ke atas tidak bisaaaaaaa
2;"Aplikasi nya lumayan saya suka, aplikasi nya lumayan kumplit, hanya sja PAYLATER nya BCA limit nya kecil dan gx pernah naik"" padahal sya sering menggunakan nya tapi masih blm juga naik padahal byr tepat waktu, ya udh sya kasih bintang nya 2 dulu sja. . ."
2;tidak bisa dibuka, lemot, aplikasi tidak merespon jangan cuma komen minta maaf, kasih solusi dong. dari semalam gak bisa transaksi...
2;ini bca kenapa ya?? masa minta update tiap hari?? udah gak dpt uang lain skalin dr kuota update
2;abs update kenapa jd lemot bgt masuk ke aplikasi.anehh.padahal sinyal normal.pake wifi atau jaringan pribadi
2;semenjak update kemarin jadi lag dan bug,tolong dong dibenerin lagi:(
2;semenjak di update ngelag ga jelas..makin berat
2;di Update malah Jadi Lemot bangett..
2;Update mulu dah perasaan
2;tlng penjelasan ini kenapa mybca saya Nga bisa kebuka??
2;update malah lemot
2;app always showing not response, my device redmi a3
2;abis update 16/3/2026 mybca saya jadi sangat lemot, sebelum nya lancar. says sudah coba reinstall tapi tetep lemot aplikasi nya
2;Sehabis diupdate malah jadi berat aplikasinya. ketika digeser tidak selembut sebelumnya. malah sering force close. buruk banget.
2;ini gimna sih? abis di update malah gak bisa dibuka aplikasinya????
2;knp stlh di update saya malah JD kesulitan masuk ya paket internet stabil padahal tolong dong ditingkati LG pelayanan nya
2;tolong di benarkan sistem nya apa apa keblokir aneh sekali, padahal id pw ga ada yang salah bikin susah
2;makin kesini makin berat apk nya, lemot,gk kayak dulu waktu pertama instal, enteng lancar jaya. sekarang susah bgt buka nya lama, loading nya lama.
2;setelah update 16 Maret mybca saya menjadi sangat lemot susah dibuka
2;mybca knpa lemot banget ya, suka ngadat, aplikasinya kadang suka tidak menanggapi, pdhl sering diupdate tp malah jd lemot.
2;setelah keupdate versi terbaru knp sangat lambat cek saldo aja ga bisa²
2;semenjak d update..my bca susah d buka.
2;ini knapa makin sering update aplikasinya jadi lemot
2;abis di update versi terbaru malah keluar2 terus my bca cba di benerin lgi mind ...
2;gila bener seminggu full ganti hp mau masuk akun sendiri verifikasi wajah susah nya minta ampun.gak mau masuk ini hpnya eror atau aplikasinya aturan verifikasi sudah di ikuti bahkan make jas udah pencahayaan udah pake lampu tembak masih aja . mau ke kantor jauh bnget dari daerahku aduh
2;setelah upgrade ko jadi lemot banget padahal sebelumnya lancar
2;Sebenarnya udah oke, terus setelah update beberapa hari ini kok tambah ngelag ya. Minta tolong segera diperbaiki 🙏🏻🙏🏻
2;bca knpa ya? baru suka d buka suka tiba² tutup aplikasi sendiri..trus suka tiba² mybca tidak merespon trus nutup aplikasi paksa..habis diperbarui kok malah makin begini aplikasinya
2;ini kenapa gabisa loginn, udahh kirim otp kenapa otpnya ga masuk masukkk padahall nomor masih aktif dan masukinnya benerr
2;kenapa my BCA ngelet banget di buka nya,lama nunggu nya mau apa2 jadi lama,lemot banget pokok nya, padahal jaringan bagus
2;"kenapa Ahir"" ini aplikasi susah bngt di buka setiap mau buka pasti kembali sendiri"
2;kenapa lemot banget ya aplikasinya?
2;aku kira hpku yang bermasalah ternyata after menyelam di ulasan emang aplikasinya yang lagi down ya jadi super lemot banget dan super ga nyaman. mana jawaban cust servisenya pake bot lagi padahal jaringan temen temen lain pada aman begitupun jaringanku,,tolong segera diperbaiki ya sangat menganggu soalnya
2;gimana ini , tiba2 gk bisa masuk apl nya gak bisa apl kasih kebuka mental terus
2;setelah di update lemot banget, kecewa, udah mah minta update trs, eh udah di update lemot banget. tolong di perbaiki!!!
2;semenjak update yang baru jadi lebih lemot setiap mau login, kadang suka ngestuck ga bisa masuk
2;setelah di update aplikasi bukannya tambah bagus tapi malah hancur lemot+berat sekali bikin emosi saja padahal koneksi data internet sangat lancar sekali
2;Paaaarrrrraaaaahhhh.. setelah d update malah makin lemot nya luar biasa
2;kenapa mybca skrg ngelag banget ya bahkan saya ga bisa buka sehingga gabisa melakukan transaksi itu kenapa y
2;setelah d upgrade kenapa jd sangat² lemot ya setiap mulai dari proses log in sampai transaksi
2;setelah diupdite malah lemot banget
2;udah hampir seminggu my BCA tidak bisa masuk . lemot dengan alasan sambungan internet buruk. . padahal sinyal bagus . tapi blm ada perubahan sampai sekarang . masih susah masuk.. dengan alasan my BCA tidak menanggapi.. mohon bantuannya...
2;mau di pake force close mulu. sudah versi terbaru, di paksa berhenti + bersihkan cache masih sama. device google pixel 8 android 16
2;makin parah ni. sya setiap buka aplikasi dikeluarin terus. jdi ga bisa buka
2;kenapa habis di update lemot parah yah.. susah mau buka
2;mau buka rek diputer2 mumet
2;kenapa jadi lambat sering gagal masuk ngebug berat saat mo masuk apk.
2;maaf min,,,ko stelah up that jdi lemot parah gini,,,jdi mempersulit transaksi. tolong dong sperti dl lg lancar ga lemot gini...
2;habis update ko jd lemot bgt ih jadi suka tbtb ngefreeze apk nya bete
2;aplikasi kok susah di buka 🙂‍↕️
2;ini waktu pilih negara untuk masukan nomor HP Indonesia malah tidak ada mohon di perbaiki.
2;tolong BCA perbaiki lagi aplikasi nya setengah update malah terjadi error aplikasi nya dan lemot buat transaksi nya
2;lomet bnar knp yo bjm pal 2
2;setelah update lemottt bngetttt malah gabisa digunain sering keluar sendiriii
2;My BCA kenapa Lemottt sekarang, parah banget, gak kayak biasanya.
2;setelah update lemot, aktifitas terganggu, cek Internet Stabil, Jaringan Stabil. segera lakukan perbaikan thank's nasabah
2;my bca saya eror Mulu gabisa dibuka mental kenapa ya solusii nya dong !!!!!
2;tolong diperbaiki update terbaru jadi lemot aplikasi keluar sendiri
2;Masih blm lancar, lemot bgt. habis update, Sdh bolak-balik restart hp dan sim di slot 1 cm masih aja lemot ujung2nya crash. Moban recoverynya dong dev mybca, g nyaman pakainya.
2;semenjak diperbarui jd lemot banget
2;Semenjak habis di update makin parah LEMOT ny, Masuk ke Menu utaMa ny aja butuh beberapa menit untk bs masuk, trkadang langsng kluar sendri jg dari aplikasi ny.. Paraaaahh... 🤨🤨
2;sya stelah update lagi mlh ad tulisan BCA tdiak mendukung gtu trus pdhal udah d rstar tiap buka psti gtu
2;Jadi berat, lemot dan susah diakses setelah upgrade, Kenapa ?
2;Ini kenapa aplikasi nya susah banget di buka ya, saya mau transfer dan bayar jadi lama banget, ngeselin banget mybca. Kalo sampai ga bisa buka gimana coba, percuma aja ada aplikasi yg seharusnya memudahkan malah menyusahkan! IT nya juga nih gimana si, mybca buruan dong di benerin jangan nyusahin pelanggan.
2;setelah update lemotnya minta ampun, tolong donk di perbaiki lagi saya kecewa banget deh update
2;apk my bca semenjak di perbarui kenapa jadi lemot dan apk sering tidak menanggapi. mau bertransaksi jadi susah dan lama banget. tolong dong di perbaiki lagi seperti sebelum di perbarui apk my bca nya.
2;abis update jadi sangat lemot, seharusnya setelah update tidak terjadi lemot, dan ini bahkan selalu berulang ketika ingin membuka aplikasi mybca, perbaikilah kalau tidak ingin ditinggalkan pelanggan....
2;parah banget bca sekarang saya login dengan password yg bener tapi di anggep salah dan malah keblokir gimana kinerja aplikasinya mohon di bantu akun BCA saya
2;Suka eror bukannya di perbaiki malah Di biarin aneh
2;setelah update kok jadi lemot sekaliii... mau buka aplikasi aja lemotnya minta ampun
2;setelah di update malah nge bug. dikit-dikit close applikasi
2;tidak bisa bikin rek oneline
2;Tidak beres lemot sekali setelah update
2;pengetikan nama lemot
2;Lemot parah. swbelumnya lancar jaya.
2;plis min segera diperbaiki setelah update kemarin mybca jadi nge lag banget serasa buka aplikasi berat aja, terus sering tidak menanggapi apk nya padahal buka apk yang lain lancar' aja cuma mybca aja yang ngelag padahal sebelum update aman aman aja. tolong segera diperbaiki ya min apk nya soalnya saya sering pake apk nya🙏🏻
2;kok lemot banget setelah di update., tolong perhatikan. masalah kita sama..
2;setelah update terbaru malah jadi lemot banget .
2;saya sudah restart jaringan tapi tidak ada kemajuan yang signifikan pada aplikasi mybca. apakah masalah seperti ini bisa selesai dalam 2x24 jam dimulai dari sekarang?
2;setelah diupdate jd lemot sangat,mo sat set sat set jd lama banget lemottttnya
2;jadi lemot lama kebukanya
2;stelah update mlh tmbh lemot
2;setelah di update kenapa gabisa dibuka aplikasinyaa😭😭
2;setelah update malah ngeleg banget buseng
2;ini kenapa mu BCA sya GK bisa masuk . masa baru buka aplikasi udah keluar
2;versi doang baru,nyatanya makin lemot transaksi pake qris tapi unggah file malah balik lagi ke beranda,padahal ga pernah di otak atik👎
2;Tolong dong di update lagi sekarang jadi force close terus padahal sudah di bersih kan cache, jadi susah untuk bertransaksi
2;tolong ini gimana, udh berhari2 nyoba verifikasi wajah tapi gagal terus. udh coba dari cahaya siang-malem, tambah lampu, sampe dandan tapi berhasil sama sekali.
2;kemarin ada notif suruh update, awalnya ga saya update update, tapi abis itu akhirnya saya update, tp aplikasinya jadi lemot banget dan ada notif jika mybca tidak menanggapi anda dan kadang tiba tiba aplikasinya keluar sendiri
2;kenapa susah untuk masuk sekarang.....keluar sendiri Mulu
2;semenjak di update, buka aplikasi aja lama banget terus aplikasi tidak mendukung, gimana ini🥹 kalau sudah di perbaiki aku ganti bintang jadi 5 min
2;Tolong sistemnya diperbaiki lagi, kenapa skrg lemot sekali ya setiap pakai myBCA, padahal dulu cepet tidak ada kendala. kelasannya BCA harus lbih baik lagi.
